"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"apaesnut  ","P",01/10/2018 8:58,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0040,<-4> [SBL] ,8.7,<0>  ,
"apaesnut  ","P",01/10/2018 9:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.019,<0>  ,"","","","",0.0040,<-4> [SBL] ,8.8,<0>  ,
"apaesnut  ","P",01/10/2018 12:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.02,<0>  ,"","","","",0.0040,<-4> [SBL] ,8.3,<0>  ,
"apaesnut  ","P",01/10/2018 14:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.028,<0>  ,"","","","",0.0040,<-4> [SBL] ,6.4,<0>  ,
"apaesnut  ","P",01/10/2018 17:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0040,<-4> [SBL] ,8.1,<0>  ,
"apaesnut  ","P",01/10/2018 19:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0040,<-4> [SBL] ,7.0,<0>  ,
"apaesnut  ","P",01/10/2018 22:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.0040,<-4> [SBL] ,7.2,<0>  ,
"apaesnut  ","P",01/11/2018 0:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0040,<-4> [SBL] ,8.2,<0>  ,
"apaesnut  ","P",01/11/2018 3:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0040,<-4> [SBL] ,9.0,<0>  ,
"apaesnut  ","P",01/11/2018 5:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.0040,<-4> [SBL] ,9.6,<0>  ,
"apaesnut  ","P",01/11/2018 8:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0020,<0>  ,"","","","",0.0040,<-4> [SBL] ,0.6,<-4> [SBL] ,
"apaesnut  ","P",01/11/2018 10:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.0040,<-4> [SBL] ,0.6,<-4> [SBL] ,
"apaesnut  ","P",02/06/2018 9:22,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.0050,<0>  ,22.0,<0>  ,
"apaesnut  ","P",02/06/2018 9:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.017,<0>  ,"","","","",0.0040,<0>  ,30.0,<0>  ,
"apaesnut  ","P",02/06/2018 12:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.014,<0>  ,"","","","",0.0050,<0>  ,15.0,<0>  ,
"apaesnut  ","P",02/06/2018 14:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.018,<0>  ,"","","","",0.0050,<0>  ,15.0,<0>  ,
"apaesnut  ","P",02/06/2018 17:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.02,<0>  ,"","","","",0.0040,<0>  ,17.0,<0>  ,
"apaesnut  ","P",02/06/2018 19:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.021,<0>  ,"","","","",0.0040,<-4> [SBL] ,16.0,<0>  ,
"apaesnut  ","P",02/06/2018 22:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.0040,<-4> [SBL] ,17.0,<0>  ,
"apaesnut  ","P",02/07/2018 0:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.0040,<-4> [SBL] ,16.0,<0>  ,
"apaesnut  ","P",02/07/2018 3:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0080,<0>  ,"","","","",0.0040,<-4> [SBL] ,20.0,<0>  ,
