"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"sapldnut  ","P",01/10/2018 0:00,0,1,2         ,1         ,"",0.0316,<0>  ,0.0133,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0687,<0>  ,"",<0>  ,
"sapldnut  ","P",01/10/2018 8:00,0,1,2         ,1         ,"",0.019,<0>  ,0.0107,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0577,<0>  ,"",<0>  ,
"sapldnut  ","P",01/10/2018 10:00,0,1,2         ,1         ,"",0.0221,<0>  ,0.0103,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0662,<0>  ,"",<0>  ,
"sapldnut  ","P",01/10/2018 14:00,0,1,2         ,1         ,"",0.0254,<0>  ,0.0071,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0755,<0>  ,"",<0>  ,
"sapldnut  ","P",01/10/2018 16:00,0,1,2         ,1         ,"",0.0163,<0>  ,0.0092,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0549,<0>  ,"",<0>  ,
"sapldnut  ","P",01/10/2018 18:00,0,1,2         ,1         ,"",0.0153,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0539,<0>  ,"",<0>  ,
"sapldnut  ","P",01/10/2018 20:00,0,1,2         ,1         ,"",0.0167,<0>  ,0.0129,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0596,<0>  ,"",<0>  ,
"sapldnut  ","P",01/10/2018 22:00,0,1,2         ,1         ,"",0.0185,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0518,<0>  ,"",<0>  ,
"sapldnut  ","P",01/11/2018 0:00,0,1,2         ,1         ,"",0.0166,<0>  ,0.0135,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0511,<0>  ,"",<0>  ,
"sapldnut  ","P",01/11/2018 2:00,0,1,2         ,1         ,"",0.0151,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0636,<0>  ,"",<0>  ,
"sapldnut  ","P",01/11/2018 4:00,0,1,2         ,1         ,"",0.0091,<0>  ,0.0164,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.043,<0>  ,"",<0>  ,
"sapldnut  ","P",01/11/2018 6:00,0,1,2         ,1         ,"",0.0103,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0432,<0>  ,"",<0>  ,
"sapldnut  ","P",01/11/2018 8:00,0,1,2         ,1         ,"",0.0168,<0>  ,0.0117,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0357,<0>  ,"",<0>  ,
"sapldnut  ","P",01/11/2018 11:15,0,1,1         ,1         ,"",0.0207,<0>  ,0.0116,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0096,<0>  ,7.6,<0>  ,
"sapldnut  ","P",01/11/2018 11:17,0,1,1         ,2         ,"",0.0209,<0>  ,0.0083,<0>  ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0068,<0>  ,11.35,<0>  ,
"sapldnut  ","P",02/21/2018 6:30,0,1,2         ,1         ,"",0.1811,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0136,<0>  ,"",<0>  ,
"sapldnut  ","P",02/21/2018 8:30,0,1,2         ,1         ,"",0.0253,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0123,<0>  ,"",<0>  ,
"sapldnut  ","P",02/21/2018 10:30,0,1,2         ,1         ,"",0.02,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0055,<-4> [SBL] ,"",<0>  ,
"sapldnut  ","P",02/21/2018 12:30,0,1,2         ,1         ,"",0.0129,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0055,<-4> [SBL] ,"",<0>  ,
"sapldnut  ","P",02/21/2018 14:30,0,1,2         ,1         ,"",0.0159,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0072,<0>  ,"",<0>  ,
"sapldnut  ","P",02/21/2018 16:30,0,1,2         ,1         ,"",0.0243,<0>  ,0.0062,<-4> [SBL] ,0.0050,<-4> [SBL] ,"",<-4> [SCB] ,0.0055,<-4> [SBL] ,"",<0>  ,
