"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"apawpnut  ","S",01/10/2018 12:30,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.076,<0>  ,5.1,<0>  ,
"apawpnut  ","S",02/06/2018 12:20,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.14,<0>  ,3.7,<0>  ,
"apawpnut  ","S",03/08/2018 10:45,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0030,<0>  ,"","","","",0.0040,<-4> [SBL] ,10.0,<0>  ,
"apawpnut  ","S",04/03/2018 12:11,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.0040,<-4> [SBL] ,8.0,<0>  ,
"apawpnut  ","S",05/08/2018 10:31,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.0040,<-4> [SBL] ,7.6,<0>  ,
"apawpnut  ","S",06/05/2018 10:55,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0030,<0>  ,"","","","",0.0040,<-4> [SBL] ,6.7,<0>  ,
"apawpnut  ","S",07/02/2018 9:32,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0090,<0>  ,"","","","",0.0040,<-4> [SBL] ,8.9,<0>  ,
"apawpnut  ","S",08/07/2018 10:02,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0030,<0>  ,"","","","",0.0060,<0>  ,11.0,<0>  ,
"apawpnut  ","S",09/10/2018 12:45,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.033,<0>  ,"","","","",0.0050,<0>  ,7.8,<0>  ,
"apawpnut  ","S",10/23/2018 10:45,0,1,1         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"apawpnut  ","S",11/06/2018 12:40,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.014,<0>  ,"","","","",0.016,<0>  ,"",<-2> (CSM) ,
"apawpnut  ","S",11/28/2018 14:05,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.022,<0>  ,"","","","",0.11,<0>  ,6.0,<0>  ,

