"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"apaesnut  ","P",01/04/2017 8:39,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0080,<0>  ,"","","","",0.1,<0>  ,14.0,<0>  ,
"apaesnut  ","P",01/04/2017 8:40,0,1,1         ,2         ,"",0.0040,<-4> [SBL] ,0.0070,<0>  ,"","","","",0.11,<0>  ,15.0,<0>  ,
"apaesnut  ","P",01/04/2017 8:41,0,1,1         ,3         ,"",0.0040,<-4> [SBL] ,0.0070,<0>  ,"","","","",0.095,<0>  ,14.0,<0>  ,
"apaesnut  ","P",01/04/2017 8:45,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.044,<0>  ,"","","","",0.035,<0>  ,17.0,<0>  ,
"apaesnut  ","P",01/04/2017 11:15,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.034,<0>  ,"","","","",0.031,<0>  ,17.0,<0>  ,
"apaesnut  ","P",01/04/2017 16:15,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.032,<0>  ,"","","","",0.0060,<0>  ,20.0,<0>  ,
"apaesnut  ","P",01/04/2017 18:45,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.022,<0>  ,"","","","",0.014,<0>  ,18.0,<0>  ,
"apaesnut  ","P",01/04/2017 21:15,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0090,<0>  ,"","","","",0.045,<0>  ,20.0,<0>  ,
"apaesnut  ","P",01/04/2017 23:45,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.0090,<0>  ,"","","","",0.04,<0>  ,15.0,<0>  ,
"apaesnut  ","P",01/05/2017 2:15,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.021,<0>  ,"","","","",0.0040,<-4> [SBL] ,17.0,<0>  ,
