"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"apambnut  ","S",01/10/2018 13:30,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0090,<0>  ,"","","","",0.082,<0>  ,5.0,<0>  ,
"apambnut  ","S",02/06/2018 13:10,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.18,<0>  ,3.2,<0>  ,
"apambnut  ","S",03/08/2018 11:29,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.021,<0>  ,"","","","",0.19,<0>  ,6.7,<0>  ,
"apambnut  ","S",04/03/2018 13:45,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.0040,<-4> [SBL] ,4.5,<0>  ,
"apambnut  ","S",05/08/2018 11:31,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0020,<-4> [SBL] ,"","","","",0.091,<0>  ,7.5,<0>  ,
"apambnut  ","S",06/05/2018 12:02,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.11,<0>  ,7.0,<0>  ,
"apambnut  ","S",07/02/2018 10:09,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0030,<0>  ,"","","","",0.0040,<0>  ,12.0,<0>  ,
"apambnut  ","S",08/07/2018 10:48,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.093,<0>  ,11.0,<0>  ,
"apambnut  ","S",09/10/2018 14:24,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.09,<0>  ,7.8,<0>  ,
"apambnut  ","S",10/23/2018 11:30,0,1,1         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"apambnut  ","S",11/06/2018 13:24,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0070,<0>  ,"","","","",0.045,<0>  ,"",<-2> (CSM) ,
"apambnut  ","S",11/28/2018 15:17,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.024,<0>  ,"","","","",0.17,<0>  ,5.6,<0>  ,

