"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"apapcnut  ","S",01/10/2018 11:41,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0080,<0>  ,"","","","",0.0040,<-4> [SBL] ,6.2,<0>  ,
"apapcnut  ","S",02/06/2018 11:28,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.063,<0>  ,2.4,<0>  ,
"apapcnut  ","S",03/08/2018 10:23,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.018,<0>  ,4.6,<0>  ,
"apapcnut  ","S",04/03/2018 11:21,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0090,<0>  ,"","","","",0.0040,<-4> [SBL] ,26.0,<0>  ,
"apapcnut  ","S",05/08/2018 10:01,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.012,<0>  ,"","","","",0.0050,<0>  ,14.0,<0>  ,
"apapcnut  ","S",06/05/2018 10:30,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0030,<0>  ,"","","","",0.0040,<-4> [SBL] ,6.5,<0>  ,
"apapcnut  ","S",07/02/2018 9:18,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.017,<0>  ,"","","","",0.0040,<-4> [SBL] ,12.0,<0>  ,
"apapcnut  ","S",08/07/2018 7:38,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0070,<0>  ,11.0,<0>  ,
"apapcnut  ","S",09/10/2018 11:52,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.0040,<-4> [SBL] ,12.0,<0>  ,
"apapcnut  ","S",10/23/2018 9:31,0,1,1         ,1         ,"",0.0040,<-4> [SBL] (CSM) ,0.0060,<0>  ,"","","","",0.0040,<0>  ,8.7,<0>  ,
"apapcnut  ","S",11/06/2018 12:11,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.01,<0>  ,"","","","",0.016,<0>  ,"",<-2> (CSM) ,
"apapcnut  ","S",11/28/2018 13:25,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.076,<0>  ,5.9,<0>  ,

